depth,nx,ny,T,decode_T,pointwise_limit,x_pos,y_pos,product_offsets,cost,cost_per_mult,cost_per_decode_mult,max_adjacent_overlap,total_overlap,pointwise_overlap,is_prefill_pareto,is_decode_pareto,source
3,2,2,4,2,2,0 5,0 20,0 5 20 25,-7,-1.750000,-3.500000,1,2,2,0,0,solver
3,2,2,4,2,2,0 5,0 19,0 5 19 24,-6,-1.500000,-3.000000,1,2,2,0,0,solver
3,2,2,4,2,2,0 5,0 18,0 5 18 23,-5,-1.250000,-2.500000,1,2,2,0,0,solver
3,2,2,4,2,2,0 5,0 17,0 5 17 22,-4,-1.000000,-2.000000,1,2,2,0,0,solver
3,2,2,4,2,2,0 5,0 16,0 5 16 21,-3,-0.750000,-1.500000,1,2,2,0,0,solver
3,2,2,4,2,2,0 5,0 15,0 5 15 20,-2,-0.500000,-1.000000,1,2,2,0,0,solver
3,2,2,4,2,2,0 5,0 14,0 5 14 19,-1,-0.250000,-0.500000,1,2,2,0,0,solver
3,2,2,4,2,2,0 5,0 13,0 5 13 18,0,0.000000,0.000000,1,2,2,0,0,solver
3,2,2,4,2,2,0 5,0 12,0 5 12 17,1,0.250000,0.500000,1,2,2,0,0,solver
3,2,2,4,2,2,0 5,0 11,0 5 11 16,2,0.500000,1.000000,1,2,2,0,0,solver
3,2,2,4,2,2,0 5,0 10,0 5 10 15,3,0.750000,1.500000,1,3,2,0,0,solver
3,2,2,4,2,2,0 5,0 9,0 5 9 14,4,1.000000,2.000000,2,4,2,0,0,solver
3,2,2,4,2,2,0 5,0 8,0 5 8 13,5,1.250000,2.500000,3,5,2,0,0,solver
3,2,2,4,2,2,0 4,0 23,0 4 23 27,-9,-2.250000,-4.500000,2,4,2,0,0,solver
3,2,2,4,2,2,0 4,0 22,0 4 22 26,-8,-2.000000,-4.000000,2,4,2,0,0,solver
3,2,2,4,2,2,0 4,0 21,0 4 21 25,-7,-1.750000,-3.500000,2,4,2,0,0,solver
3,2,2,4,2,2,0 4,0 20,0 4 20 24,-6,-1.500000,-3.000000,2,4,2,0,0,solver
3,2,2,4,2,2,0 4,0 19,0 4 19 23,-5,-1.250000,-2.500000,2,4,2,0,0,solver
3,2,2,4,2,2,0 4,0 18,0 4 18 22,-4,-1.000000,-2.000000,2,4,2,0,0,solver
3,2,2,4,2,2,0 4,0 17,0 4 17 21,-3,-0.750000,-1.500000,2,4,2,0,0,solver
3,2,2,4,2,2,0 4,0 16,0 4 16 20,-2,-0.500000,-1.000000,2,4,2,0,0,solver
3,2,2,4,2,2,0 4,0 15,0 4 15 19,-1,-0.250000,-0.500000,2,4,2,0,0,solver
3,2,2,4,2,2,0 4,0 14,0 4 14 18,0,0.000000,0.000000,2,4,2,0,0,solver
3,2,2,4,2,2,0 4,0 13,0 4 13 17,1,0.250000,0.500000,2,4,2,0,0,solver
3,2,2,4,2,2,0 4,0 12,0 4 12 16,2,0.500000,1.000000,2,4,2,0,0,solver
3,2,2,4,2,2,0 4,0 11,0 4 11 15,3,0.750000,1.500000,2,4,2,0,0,solver
3,2,2,4,2,2,0 4,0 10,0 4 10 14,4,1.000000,2.000000,2,4,2,0,0,solver
3,2,2,4,2,2,0 4,0 9,0 4 9 13,5,1.250000,2.500000,2,5,2,0,0,solver
3,2,2,4,2,2,0 4,0 8,0 4 8 12,6,1.500000,3.000000,2,6,2,0,0,solver
3,2,2,4,2,2,0 4,0 7,0 4 7 11,7,1.750000,3.500000,3,7,2,0,0,solver
3,2,2,4,2,2,0 3,0 23,0 3 23 26,-8,-2.000000,-4.000000,3,6,2,0,0,solver
3,2,2,4,2,2,0 3,0 22,0 3 22 25,-7,-1.750000,-3.500000,3,6,2,0,0,solver
3,2,2,4,2,2,0 3,0 21,0 3 21 24,-6,-1.500000,-3.000000,3,6,2,0,0,solver
3,2,2,4,2,2,0 3,0 20,0 3 20 23,-5,-1.250000,-2.500000,3,6,2,0,0,solver
3,2,2,4,2,2,0 3,0 19,0 3 19 22,-4,-1.000000,-2.000000,3,6,2,0,0,solver
3,2,2,4,2,2,0 3,0 18,0 3 18 21,-3,-0.750000,-1.500000,3,6,2,0,0,solver
3,2,2,4,2,2,0 3,0 17,0 3 17 20,-2,-0.500000,-1.000000,3,6,2,0,0,solver
3,2,2,4,2,2,0 3,0 16,0 3 16 19,-1,-0.250000,-0.500000,3,6,2,0,0,solver
3,2,2,4,2,2,0 3,0 15,0 3 15 18,0,0.000000,0.000000,3,6,2,0,0,solver
3,2,2,4,2,2,0 3,0 14,0 3 14 17,1,0.250000,0.500000,3,6,2,0,0,solver
3,2,2,4,2,2,0 3,0 13,0 3 13 16,2,0.500000,1.000000,3,6,2,0,0,solver
3,2,2,4,2,2,0 3,0 12,0 3 12 15,3,0.750000,1.500000,3,6,2,0,0,solver
3,2,2,4,2,2,0 3,0 11,0 3 11 14,4,1.000000,2.000000,3,6,2,0,0,solver
3,2,2,4,2,2,0 3,0 10,0 3 10 13,5,1.250000,2.500000,3,6,2,0,0,solver
3,2,2,4,2,2,0 3,0 9,0 3 9 12,6,1.500000,3.000000,3,6,2,0,0,solver
3,2,2,4,2,2,0 3,0 8,0 3 8 11,7,1.750000,3.500000,3,7,2,0,0,solver
3,2,2,4,2,2,0 3,0 7,0 3 7 10,8,2.000000,4.000000,3,8,2,0,0,solver
3,2,2,4,2,2,0 3,0 6,0 3 6 9,9,2.250000,4.500000,3,9,2,0,0,solver
3,2,3,6,3,2,0 14,0 11 22,0 11 14 22 25 36,-6,-1.000000,-2.000000,3,6,2,0,0,solver
3,2,3,6,3,2,0 14,0 10 21,0 10 14 21 24 35,-5,-0.833333,-1.666667,3,5,2,0,0,solver
3,2,3,6,3,2,0 14,0 10 20,0 10 14 20 24 34,-4,-0.666667,-1.333333,2,4,2,0,0,solver
3,2,3,6,3,2,0 14,0 9 19,0 9 14 19 23 33,-3,-0.500000,-1.000000,2,4,2,0,0,solver
3,2,3,6,3,2,0 14,0 9 18,0 9 14 18 23 32,-2,-0.333333,-0.666667,2,4,2,0,0,solver
3,2,3,6,3,2,0 14,0 8 17,0 8 14 17 22 31,-1,-0.166667,-0.333333,3,4,2,0,0,solver
3,2,3,6,3,2,0 14,0 5 11,0 5 11 14 19 25,5,0.833333,1.666667,3,5,2,0,0,solver
3,2,3,6,3,2,0 14,0 5 10,0 5 10 14 19 24,6,1.000000,2.000000,2,6,2,0,0,solver
3,2,3,6,3,2,0 14,0 4 9,0 4 9 14 18 23,7,1.166667,2.333333,2,7,2,0,0,solver
3,2,3,6,3,2,0 14,0 4 8,0 4 8 14 18 22,8,1.333333,2.666667,2,8,2,0,0,solver
3,2,3,6,3,2,0 14,0 3 7,0 3 7 14 17 21,9,1.500000,3.000000,3,10,2,0,0,solver
3,2,3,6,3,2,0 14,0 3 6,0 3 6 14 17 20,10,1.666667,3.333333,3,12,2,0,0,solver
3,2,3,6,3,2,0 13,0 10 20,0 10 13 20 23 33,-3,-0.500000,-1.000000,3,6,2,0,0,solver
3,2,3,6,3,2,0 13,0 9 19,0 9 13 19 22 32,-2,-0.333333,-0.666667,3,5,2,0,0,solver
3,2,3,6,3,2,0 13,0 9 18,0 9 13 18 22 31,-1,-0.166667,-0.333333,2,5,2,0,0,solver
3,2,3,6,3,2,0 13,0 8 17,0 8 13 17 21 30,0,0.000000,0.000000,2,5,2,0,0,solver
3,2,3,6,3,2,0 13,0 8 16,0 8 13 16 21 29,1,0.166667,0.333333,3,5,2,0,0,solver
3,2,3,6,3,2,0 13,0 5 10,0 5 10 13 18 23,7,1.166667,2.333333,3,7,2,0,0,solver
3,2,3,6,3,2,0 13,0 4 9,0 4 9 13 17 22,8,1.333333,2.666667,2,8,2,0,0,solver
3,2,3,6,3,2,0 13,0 4 8,0 4 8 13 17 21,9,1.500000,3.000000,2,9,2,0,0,solver
3,2,3,6,3,2,0 13,0 3 7,0 3 7 13 16 20,10,1.666667,3.333333,3,10,2,0,0,solver
3,2,3,6,3,2,0 13,0 3 6,0 3 6 13 16 19,11,1.833333,3.666667,3,12,2,0,0,solver
3,2,3,6,3,2,0 12,0 9 18,0 9 12 18 21 30,0,0.000000,0.000000,3,6,2,0,0,solver
3,2,3,6,3,2,0 12,0 8 17,0 8 12 17 20 29,1,0.166667,0.333333,3,6,2,0,0,solver
3,2,3,6,3,2,0 12,0 8 16,0 8 12 16 20 28,2,0.333333,0.666667,2,6,2,0,0,solver
3,2,3,6,3,2,0 12,0 7 15,0 7 12 15 19 27,3,0.500000,1.000000,3,6,2,0,0,solver
3,2,3,6,3,2,0 12,0 4 9,0 4 9 12 16 21,9,1.500000,3.000000,3,9,2,0,0,solver
3,2,3,6,3,2,0 12,0 4 8,0 4 8 12 16 20,10,1.666667,3.333333,2,10,2,0,0,solver
3,2,3,6,3,2,0 12,0 3 7,0 3 7 12 15 19,11,1.833333,3.666667,3,11,2,0,0,solver
3,2,3,6,3,2,0 12,0 3 6,0 3 6 12 15 18,12,2.000000,4.000000,3,12,2,0,0,solver
3,2,3,6,3,2,0 11,0 8 16,0 8 11 16 19 27,3,0.500000,1.000000,3,7,2,0,0,solver
3,2,3,6,3,2,0 11,0 7 15,0 7 11 15 18 26,4,0.666667,1.333333,3,7,2,0,0,solver
3,2,3,6,3,2,0 11,0 7 14,0 7 11 14 18 25,5,0.833333,1.666667,3,7,2,0,0,solver
3,2,3,6,3,2,0 11,0 4 8,0 4 8 11 15 19,11,1.833333,3.666667,3,11,2,0,0,solver
3,2,3,6,3,2,0 11,0 3 7,0 3 7 11 14 18,12,2.000000,4.000000,3,12,2,0,0,solver
3,2,3,6,3,2,0 11,0 3 6,0 3 6 11 14 17,13,2.166667,4.333333,3,13,2,0,0,solver
3,2,3,6,3,2,0 10,0 7 14,0 7 10 14 17 24,6,1.000000,2.000000,3,8,2,0,0,solver
3,2,3,6,3,2,0 10,0 6 13,0 6 10 13 16 23,7,1.166667,2.333333,3,8,2,0,0,solver
3,2,3,6,3,2,0 10,0 3 7,0 3 7 10 13 17,13,2.166667,4.333333,3,13,2,0,0,solver
3,2,3,6,3,2,0 10,0 3 6,0 3 6 10 13 16,14,2.333333,4.666667,3,14,2,0,0,solver
3,2,3,6,3,2,0 9,0 6 12,0 6 9 12 15 21,9,1.500000,3.000000,3,9,2,0,0,solver
3,2,3,6,3,2,0 9,0 3 6,0 3 6 9 12 15,15,2.500000,5.000000,3,15,2,0,0,solver
3,2,3,6,3,2,0 8,0 11 23,0 8 11 19 23 31,-1,-0.166667,-0.333333,3,5,2,0,0,solver
3,2,3,6,3,2,0 8,0 11 22,0 8 11 19 22 30,0,0.000000,0.000000,3,6,2,0,0,solver
3,2,3,6,3,2,0 7,0 11 23,0 7 11 18 23 30,0,0.000000,0.000000,2,3,2,0,0,solver
3,2,3,6,3,2,0 7,0 11 22,0 7 11 18 22 29,1,0.166667,0.333333,2,4,2,0,0,solver
3,2,3,6,3,2,0 7,0 10 21,0 7 10 17 21 28,2,0.333333,0.666667,3,5,2,0,0,solver
3,2,3,6,3,2,0 7,0 10 20,0 7 10 17 20 27,3,0.500000,1.000000,3,6,2,0,0,solver
3,2,3,6,3,2,0 6,0 11 23,0 6 11 17 23 29,1,0.166667,0.333333,1,1,2,0,0,solver
3,2,3,6,3,2,0 6,0 11 22,0 6 11 17 22 28,2,0.333333,0.666667,1,2,2,0,0,solver
3,2,3,6,3,2,0 6,0 10 21,0 6 10 16 21 27,3,0.500000,1.000000,2,3,2,0,0,solver
3,2,3,6,3,2,0 6,0 10 20,0 6 10 16 20 26,4,0.666667,1.333333,2,4,2,0,0,solver
3,2,3,6,3,2,0 6,0 9 19,0 6 9 15 19 25,5,0.833333,1.666667,3,5,2,0,0,solver
3,2,3,6,3,2,0 6,0 9 18,0 6 9 15 18 24,6,1.000000,2.000000,3,6,2,0,0,solver
3,2,3,6,3,2,0 5,0 11 23,0 5 11 16 23 28,2,0.333333,0.666667,1,3,2,0,0,solver
3,2,3,6,3,2,0 5,0 11 22,0 5 11 16 22 27,3,0.500000,1.000000,1,3,2,0,0,solver
3,2,3,6,3,2,0 5,0 10 21,0 5 10 15 21 26,4,0.666667,1.333333,1,4,2,0,0,solver
3,2,3,6,3,2,0 5,0 10 20,0 5 10 15 20 25,5,0.833333,1.666667,1,5,2,0,0,solver
3,2,3,6,3,2,0 5,0 9 19,0 5 9 14 19 24,6,1.000000,2.000000,2,6,2,0,0,solver
3,2,3,6,3,2,0 5,0 9 18,0 5 9 14 18 23,7,1.166667,2.333333,2,7,2,0,0,solver
3,2,3,6,3,2,0 5,0 8 17,0 5 8 13 17 22,8,1.333333,2.666667,3,8,2,0,0,solver
3,2,3,6,3,2,0 5,0 8 16,0 5 8 13 16 21,9,1.500000,3.000000,3,9,2,0,0,solver
3,2,3,6,3,2,0 4,0 11 23,0 4 11 15 23 27,3,0.500000,1.000000,2,6,2,0,0,solver
3,2,3,6,3,2,0 4,0 11 22,0 4 11 15 22 26,4,0.666667,1.333333,2,6,2,0,0,solver
3,2,3,6,3,2,0 4,0 10 21,0 4 10 14 21 25,5,0.833333,1.666667,2,6,2,0,0,solver
3,2,3,6,3,2,0 4,0 10 20,0 4 10 14 20 24,6,1.000000,2.000000,2,6,2,0,0,solver
3,2,3,6,3,2,0 4,0 9 19,0 4 9 13 19 23,7,1.166667,2.333333,2,7,2,0,0,solver
3,2,3,6,3,2,0 4,0 9 18,0 4 9 13 18 22,8,1.333333,2.666667,2,8,2,0,0,solver
3,2,3,6,3,2,0 4,0 8 17,0 4 8 12 17 21,9,1.500000,3.000000,2,9,2,0,0,solver
3,2,3,6,3,2,0 4,0 8 16,0 4 8 12 16 20,10,1.666667,3.333333,2,10,2,0,0,solver
3,2,3,6,3,2,0 4,0 7 15,0 4 7 11 15 19,11,1.833333,3.666667,3,11,2,0,0,solver
3,2,3,6,3,2,0 4,0 7 14,0 4 7 11 14 18,12,2.000000,4.000000,3,12,2,0,0,solver
3,2,3,6,3,2,0 3,0 11 23,0 3 11 14 23 26,4,0.666667,1.333333,3,9,2,0,0,solver
3,2,3,6,3,2,0 3,0 11 22,0 3 11 14 22 25,5,0.833333,1.666667,3,9,2,0,0,solver
3,2,3,6,3,2,0 3,0 10 21,0 3 10 13 21 24,6,1.000000,2.000000,3,9,2,0,0,solver
3,2,3,6,3,2,0 3,0 10 20,0 3 10 13 20 23,7,1.166667,2.333333,3,9,2,0,0,solver
3,2,3,6,3,2,0 3,0 9 19,0 3 9 12 19 22,8,1.333333,2.666667,3,9,2,0,0,solver
3,2,3,6,3,2,0 3,0 9 18,0 3 9 12 18 21,9,1.500000,3.000000,3,9,2,0,0,solver
3,2,3,6,3,2,0 3,0 8 17,0 3 8 11 17 20,10,1.666667,3.333333,3,10,2,0,0,solver
3,2,3,6,3,2,0 3,0 8 16,0 3 8 11 16 19,11,1.833333,3.666667,3,11,2,0,0,solver
3,2,3,6,3,2,0 3,0 7 15,0 3 7 10 15 18,12,2.000000,4.000000,3,12,2,0,0,solver
3,2,3,6,3,2,0 3,0 7 14,0 3 7 10 14 17,13,2.166667,4.333333,3,13,2,0,0,solver
3,2,3,6,3,2,0 3,0 6 13,0 3 6 9 13 16,14,2.333333,4.666667,3,14,2,0,0,solver
3,2,3,6,3,2,0 3,0 6 12,0 3 6 9 12 15,15,2.500000,5.000000,3,15,2,0,0,solver
3,2,4,8,4,2,0 14,0 3 7 11,0 3 7 11 14 17 21 25,17,2.125000,4.250000,3,17,2,0,0,solver
3,2,4,8,4,2,0 14,0 3 6 10,0 3 6 10 14 17 20 24,18,2.250000,4.500000,3,18,2,0,0,solver
3,2,4,8,4,2,0 14,0 3 6 9,0 3 6 9 14 17 20 23,19,2.375000,4.750000,3,19,2,0,0,solver
3,2,4,8,4,2,0 13,0 3 6 10,0 3 6 10 13 16 19 23,19,2.375000,4.750000,3,19,2,0,0,solver
3,2,4,8,4,2,0 13,0 3 6 9,0 3 6 9 13 16 19 22,20,2.500000,5.000000,3,20,2,0,0,solver
3,2,4,8,4,2,0 12,0 7 15 23,0 7 12 15 19 23 27 35,7,0.875000,1.750000,3,10,2,0,0,solver
3,2,4,8,4,2,0 12,0 3 6 9,0 3 6 9 12 15 18 21,21,2.625000,5.250000,3,21,2,0,0,solver
3,2,4,8,4,2,0 11,0 7 15 23,0 7 11 15 18 23 26 34,8,1.000000,2.000000,3,11,2,0,0,solver
3,2,4,8,4,2,0 11,0 7 14 22,0 7 11 14 18 22 25 33,9,1.125000,2.250000,3,12,2,0,0,solver
3,2,4,8,4,2,0 11,0 7 14 21,0 7 11 14 18 21 25 32,10,1.250000,2.500000,3,12,2,0,0,solver
3,2,4,8,4,2,0 10,0 7 14 21,0 7 10 14 17 21 24 31,11,1.375000,2.750000,3,13,2,0,0,solver
3,2,4,8,4,2,0 10,0 6 13 20,0 6 10 13 16 20 23 30,12,1.500000,3.000000,3,13,2,0,0,solver
3,2,4,8,4,2,0 9,0 6 12 18,0 6 9 12 15 18 21 27,15,1.875000,3.750000,3,15,2,0,0,solver
3,2,4,8,4,2,0 4,0 7 15 23,0 4 7 11 15 19 23 27,15,1.875000,3.750000,3,15,2,0,0,solver
3,2,4,8,4,2,0 4,0 7 14 22,0 4 7 11 14 18 22 26,16,2.000000,4.000000,3,16,2,0,0,solver
3,2,4,8,4,2,0 4,0 7 14 21,0 4 7 11 14 18 21 25,17,2.125000,4.250000,3,17,2,0,0,solver
3,2,4,8,4,2,0 3,0 7 15 23,0 3 7 10 15 18 23 26,16,2.000000,4.000000,3,16,2,0,0,solver
3,2,4,8,4,2,0 3,0 7 14 22,0 3 7 10 14 17 22 25,17,2.125000,4.250000,3,17,2,0,0,solver
3,2,4,8,4,2,0 3,0 7 14 21,0 3 7 10 14 17 21 24,18,2.250000,4.500000,3,18,2,0,0,solver
3,2,4,8,4,2,0 3,0 6 13 20,0 3 6 9 13 16 20 23,19,2.375000,4.750000,3,19,2,0,0,solver
3,2,4,8,4,2,0 3,0 6 12 19,0 3 6 9 12 15 19 22,20,2.500000,5.000000,3,20,2,0,0,solver
3,2,4,8,4,2,0 3,0 6 12 18,0 3 6 9 12 15 18 21,21,2.625000,5.250000,3,21,2,0,0,solver
3,3,1,3,1,2,0 7 14,0,0 7 14,-2,-0.666667,-2.000000,0,0,1,0,0,solver
3,3,1,3,1,2,0 6 13,0,0 6 13,-1,-0.333333,-1.000000,0,0,1,0,0,solver
3,3,1,3,1,2,0 6 12,0,0 6 12,0,0.000000,0.000000,0,0,1,0,0,solver
3,3,1,3,1,2,0 5 11,0,0 5 11,1,0.333333,1.000000,1,1,2,0,0,solver
3,3,1,3,1,2,0 5 10,0,0 5 10,2,0.666667,2.000000,1,2,2,0,0,solver
3,3,1,3,1,2,0 4 9,0,0 4 9,3,1.000000,3.000000,2,3,2,0,0,solver
3,3,1,3,1,2,0 4 8,0,0 4 8,4,1.333333,4.000000,2,4,2,0,0,solver
3,3,1,3,1,2,0 3 7,0,0 3 7,5,1.666667,5.000000,3,5,2,0,0,solver
3,3,1,3,1,2,0 3 6,0,0 3 6,6,2.000000,6.000000,3,6,2,0,0,solver
3,3,2,6,2,2,0 7 14,0 23,0 7 14 23 30 37,-7,-1.166667,-3.500000,0,0,1,1,0,solver
3,3,2,6,2,2,0 7 14,0 22,0 7 14 22 29 36,-6,-1.000000,-3.000000,0,0,1,0,0,solver
3,3,2,6,2,2,0 7 14,0 21,0 7 14 21 28 35,-5,-0.833333,-2.500000,0,0,1,0,0,solver
3,3,2,6,2,2,0 7 14,0 20,0 7 14 20 27 34,-4,-0.666667,-2.000000,0,0,1,0,0,solver
3,3,2,6,2,2,0 7 14,0 19,0 7 14 19 26 33,-3,-0.500000,-1.500000,1,1,2,0,0,solver
3,3,2,6,2,2,0 7 14,0 18,0 7 14 18 25 32,-2,-0.333333,-1.000000,2,2,2,0,0,solver
3,3,2,6,2,2,0 7 14,0 17,0 7 14 17 24 31,-1,-0.166667,-0.500000,3,3,2,0,0,solver
3,3,2,6,2,2,0 7 14,0 11,0 7 11 14 18 25,5,0.833333,2.500000,3,7,2,0,0,solver
3,3,2,6,2,2,0 7 14,0 10,0 7 10 14 17 24,6,1.000000,3.000000,3,8,2,0,0,solver
3,3,2,6,2,2,0 7 14,0 4,0 4 7 11 14 18,12,2.000000,6.000000,3,12,2,0,0,solver
3,3,2,6,2,2,0 7 14,0 3,0 3 7 10 14 17,13,2.166667,6.500000,3,13,2,0,0,solver
3,3,2,6,2,2,0 6 13,0 23,0 6 13 23 29 36,-6,-1.000000,-3.000000,0,0,1,0,0,solver
3,3,2,6,2,2,0 6 13,0 22,0 6 13 22 28 35,-5,-0.833333,-2.500000,0,0,1,0,0,solver
3,3,2,6,2,2,0 6 13,0 21,0 6 13 21 27 34,-4,-0.666667,-2.000000,0,0,1,0,0,solver
3,3,2,6,2,2,0 6 13,0 20,0 6 13 20 26 33,-3,-0.500000,-1.500000,0,0,1,0,0,solver
3,3,2,6,2,2,0 6 13,0 19,0 6 13 19 25 32,-2,-0.333333,-1.000000,0,0,1,0,0,solver
3,3,2,6,2,2,0 6 13,0 18,0 6 13 18 24 31,-1,-0.166667,-0.500000,1,1,2,0,0,solver
3,3,2,6,2,2,0 6 13,0 17,0 6 13 17 23 30,0,0.000000,0.000000,2,2,2,0,0,solver
3,3,2,6,2,2,0 6 13,0 16,0 6 13 16 22 29,1,0.166667,0.500000,3,3,2,0,0,solver
3,3,2,6,2,2,0 6 13,0 10,0 6 10 13 16 23,7,1.166667,3.500000,3,8,2,0,0,solver
3,3,2,6,2,2,0 6 13,0 3,0 3 6 9 13 16,14,2.333333,7.000000,3,14,2,0,0,solver
3,3,2,6,2,2,0 6 12,0 23,0 6 12 23 29 35,-5,-0.833333,-2.500000,0,0,1,0,0,solver
3,3,2,6,2,2,0 6 12,0 22,0 6 12 22 28 34,-4,-0.666667,-2.000000,0,0,1,0,0,solver
3,3,2,6,2,2,0 6 12,0 21,0 6 12 21 27 33,-3,-0.500000,-1.500000,0,0,1,0,0,solver
3,3,2,6,2,2,0 6 12,0 20,0 6 12 20 26 32,-2,-0.333333,-1.000000,0,0,1,0,0,solver
3,3,2,6,2,2,0 6 12,0 19,0 6 12 19 25 31,-1,-0.166667,-0.500000,0,0,1,0,0,solver
3,3,2,6,2,2,0 6 12,0 18,0 6 12 18 24 30,0,0.000000,0.000000,0,0,1,0,0,solver
3,3,2,6,2,2,0 6 12,0 17,0 6 12 17 23 29,1,0.166667,0.500000,1,1,2,0,0,solver
3,3,2,6,2,2,0 6 12,0 16,0 6 12 16 22 28,2,0.333333,1.000000,2,2,2,0,0,solver
3,3,2,6,2,2,0 6 12,0 15,0 6 12 15 21 27,3,0.500000,1.500000,3,3,2,0,0,solver
3,3,2,6,2,2,0 6 12,0 9,0 6 9 12 15 21,9,1.500000,4.500000,3,9,2,0,0,solver
3,3,2,6,2,2,0 6 12,0 3,0 3 6 9 12 15,15,2.500000,7.500000,3,15,2,0,0,solver
3,3,2,6,2,2,0 5 11,0 23,0 5 11 23 28 34,-4,-0.666667,-2.000000,1,2,2,0,0,solver
3,3,2,6,2,2,0 5 11,0 22,0 5 11 22 27 33,-3,-0.500000,-1.500000,1,2,2,0,0,solver
3,3,2,6,2,2,0 5 11,0 21,0 5 11 21 26 32,-2,-0.333333,-1.000000,1,2,2,0,0,solver
3,3,2,6,2,2,0 5 11,0 20,0 5 11 20 25 31,-1,-0.166667,-0.500000,1,2,2,0,0,solver
3,3,2,6,2,2,0 5 11,0 19,0 5 11 19 24 30,0,0.000000,0.000000,1,2,2,0,0,solver
3,3,2,6,2,2,0 5 11,0 18,0 5 11 18 23 29,1,0.166667,0.500000,1,2,2,0,0,solver
3,3,2,6,2,2,0 5 11,0 17,0 5 11 17 22 28,2,0.333333,1.000000,1,2,2,0,0,solver
3,3,2,6,2,2,0 5 11,0 16,0 5 11 16 21 27,3,0.500000,1.500000,1,3,2,0,0,solver
3,3,2,6,2,2,0 5 11,0 15,0 5 11 15 20 26,4,0.666667,2.000000,2,4,2,0,0,solver
3,3,2,6,2,2,0 5 11,0 14,0 5 11 14 19 25,5,0.833333,2.500000,3,5,2,0,0,solver
3,3,2,6,2,2,0 5 10,0 23,0 5 10 23 28 33,-3,-0.500000,-1.500000,1,4,2,0,0,solver
3,3,2,6,2,2,0 5 10,0 22,0 5 10 22 27 32,-2,-0.333333,-1.000000,1,4,2,0,0,solver
3,3,2,6,2,2,0 5 10,0 21,0 5 10 21 26 31,-1,-0.166667,-0.500000,1,4,2,0,0,solver
3,3,2,6,2,2,0 5 10,0 20,0 5 10 20 25 30,0,0.000000,0.000000,1,4,2,0,0,solver
3,3,2,6,2,2,0 5 10,0 19,0 5 10 19 24 29,1,0.166667,0.500000,1,4,2,0,0,solver
3,3,2,6,2,2,0 5 10,0 18,0 5 10 18 23 28,2,0.333333,1.000000,1,4,2,0,0,solver
3,3,2,6,2,2,0 5 10,0 17,0 5 10 17 22 27,3,0.500000,1.500000,1,4,2,0,0,solver
3,3,2,6,2,2,0 5 10,0 16,0 5 10 16 21 26,4,0.666667,2.000000,1,4,2,0,0,solver
3,3,2,6,2,2,0 5 10,0 15,0 5 10 15 20 25,5,0.833333,2.500000,1,5,2,0,0,solver
3,3,2,6,2,2,0 5 10,0 14,0 5 10 14 19 24,6,1.000000,3.000000,2,6,2,0,0,solver
3,3,2,6,2,2,0 5 10,0 13,0 5 10 13 18 23,7,1.166667,3.500000,3,7,2,0,0,solver
3,3,2,6,2,2,0 4 9,0 23,0 4 9 23 27 32,-2,-0.333333,-1.000000,2,6,2,0,0,solver
3,3,2,6,2,2,0 4 9,0 22,0 4 9 22 26 31,-1,-0.166667,-0.500000,2,6,2,0,0,solver
3,3,2,6,2,2,0 4 9,0 21,0 4 9 21 25 30,0,0.000000,0.000000,2,6,2,0,0,solver
3,3,2,6,2,2,0 4 9,0 20,0 4 9 20 24 29,1,0.166667,0.500000,2,6,2,0,0,solver
3,3,2,6,2,2,0 4 9,0 19,0 4 9 19 23 28,2,0.333333,1.000000,2,6,2,0,0,solver
3,3,2,6,2,2,0 4 9,0 18,0 4 9 18 22 27,3,0.500000,1.500000,2,6,2,0,0,solver
3,3,2,6,2,2,0 4 9,0 17,0 4 9 17 21 26,4,0.666667,2.000000,2,6,2,0,0,solver
3,3,2,6,2,2,0 4 9,0 16,0 4 9 16 20 25,5,0.833333,2.500000,2,6,2,0,0,solver
3,3,2,6,2,2,0 4 9,0 15,0 4 9 15 19 24,6,1.000000,3.000000,2,6,2,0,0,solver
3,3,2,6,2,2,0 4 9,0 14,0 4 9 14 18 23,7,1.166667,3.500000,2,7,2,0,0,solver
3,3,2,6,2,2,0 4 9,0 13,0 4 9 13 17 22,8,1.333333,4.000000,2,8,2,0,0,solver
3,3,2,6,2,2,0 4 9,0 12,0 4 9 12 16 21,9,1.500000,4.500000,3,9,2,0,0,solver
3,3,2,6,2,2,0 4 8,0 23,0 4 8 23 27 31,-1,-0.166667,-0.500000,2,8,2,0,0,solver
3,3,2,6,2,2,0 4 8,0 22,0 4 8 22 26 30,0,0.000000,0.000000,2,8,2,0,0,solver
3,3,2,6,2,2,0 4 8,0 21,0 4 8 21 25 29,1,0.166667,0.500000,2,8,2,0,0,solver
3,3,2,6,2,2,0 4 8,0 20,0 4 8 20 24 28,2,0.333333,1.000000,2,8,2,0,0,solver
3,3,2,6,2,2,0 4 8,0 19,0 4 8 19 23 27,3,0.500000,1.500000,2,8,2,0,0,solver
3,3,2,6,2,2,0 4 8,0 18,0 4 8 18 22 26,4,0.666667,2.000000,2,8,2,0,0,solver
3,3,2,6,2,2,0 4 8,0 17,0 4 8 17 21 25,5,0.833333,2.500000,2,8,2,0,0,solver
3,3,2,6,2,2,0 4 8,0 16,0 4 8 16 20 24,6,1.000000,3.000000,2,8,2,0,0,solver
